"year","month","pco2atm","wind"
1986,9,336.137268066406,3.64607482605733
1986,10,341.443023681641,3.558784832864
1986,11,347.973999023438,3.18040666841855
1986,12,348.117431640625,2.65741379389105
1987,1,347.02099609375,4.86289775655983
1987,2,348.344970703125,3.6728427251884
1987,3,350.607330322266,3.55569699059819
1987,4,352.044555664062,2.75717714139371
1987,5,348.534484863281,2.69438747035908
1987,6,344.236541748047,2.45083540455428
1987,7,336.187377929688,2.66449537110113
1987,8,332.666412353516,2.68706799910233
1987,9,333.258758544922,2.88567896258443
1987,10,340.657562255859,3.91141345538728
1987,11,344.905212402344,3.74325704235198
1987,12,349.610687255859,3.23604595201892
1988,1,350.136932373047,2.57975302267583
1988,2,350.516876220703,3.06539627207742
1988,3,349.913543701172,3.05846822243731
1988,4,351.290496826172,3.19996895860359
1988,5,349.304901123047,3.25873992847261
1988,6,344.231872558594,2.44176507085035
1988,7,337.794921875,2.94845853009968
1988,8,334.873870849609,3.13755095189504
1988,9,339.019500732422,2.94481851208025
1988,10,345.482452392578,3.51071979439542
1988,11,351.180023193359,3.54340483724395
1988,12,353.629821777344,2.64388750268266
1989,1,358.396667480469,2.52702357768405
1989,2,355.800201416016,2.62316511135759
1989,3,355.131256103516,2.68090635285977
1989,4,352.291778564453,3.20415218369265
1989,5,353.503387451172,2.62733613994144
1989,6,347.095245361328,2.27267448399188
1989,7,339.972930908203,2.33597395643665
1989,8,334.636077880859,2.56462848297713
1989,9,339.212188720703,2.53435503026804
1989,10,347.493865966797,2.06369693126234
1989,11,351.084777832031,3.11537297362477
1989,12,353.880859375,3.61051018594321
1990,1,358.48583984375,2.79269298768954
1990,2,356.89892578125,2.43092586669011
1990,3,358.637084960938,3.20449962367308
1990,4,354.427978515625,3.19859738258711
1990,5,353.386199951172,2.5696571235457
1990,6,346.779907226562,2.55475180383093
1990,7,340.737609863281,2.96799117235998
1990,8,338.056579589844,2.97120089735768
1990,9,339.841369628906,2.85002619151452
1990,10,346.184692382812,3.37139757099753
1990,11,351.126892089844,3.57243604188247
1990,12,354.859039306641,3.77619733118203
1991,1,359.027374267578,4.2225887107036
1991,2,357.398590087891,3.44575396192139
1991,3,357.040985107422,3.12434521872081
1991,4,357.400482177734,3.03333219219448
1991,5,356.160736083984,2.95867202213653
1991,6,350.719299316406,2.74421350909893
1991,7,343.184448242188,2.61494602712274
1991,8,340.013854980469,2.73211480732088
1991,9,341.615509033203,3.12441951526805
1991,10,347.076019287109,4.0220322565454
1991,11,351.074890136719,3.89764044330946
1991,12,356.845733642578,2.88611438932461
1992,1,360.866546630859,3.36161760757788
1992,2,360.701599121094,1.90566960460025
1992,3,358.069427490234,2.97770723219761
1992,4,356.629547119141,3.84053360430152
1992,5,356.257049560547,2.93879440748272
1992,6,349.774566650391,2.24767418607374
1992,7,343.934387207031,2.34720378636548
1992,8,337.848175048828,2.1741320889268
1992,9,342.751770019531,2.71636848663523
1992,10,346.082214355469,3.93129284730721
1992,11,353.421020507812,2.61974042104788
1992,12,355.877899169922,5.11527741611355
1993,1,360.680969238281,3.71063392137398
1993,2,361.184509277344,3.25997389350501
1993,3,359.668243408203,3.43536825138927
1993,4,357.593597412109,2.546812067922
1993,5,354.686340332031,2.8844224628434
1993,6,350.040344238281,2.57051859320551
1993,7,344.946075439453,2.8493206722493
1993,8,340.523071289062,3.45128245868962
1993,9,342.270568847656,3.12623873757118
1993,10,347.934387207031,4.75987389677461
1993,11,353.408233642578,5.1668702567685
1993,12,354.637512207031,3.0057426332097
1994,1,357.364501953125,3.17119159087575
1994,2,358.81298828125,3.96564294979678
1994,3,360.554870605469,2.50901842517631
1994,4,358.006408691406,3.33697870911221
1994,5,357.450469970703,2.70081023743801
1994,6,353.131439208984,2.59192686907469
1994,7,345.423492431641,2.75515643092099
1994,8,340.298919677734,2.6644273052881
1994,9,343.056030273438,3.20319754664386
1994,10,350.329376220703,3.8343952018246
1994,11,356.485717773438,2.2261512080396
1994,12,359.879669189453,3.23447253203549
1995,1,359.875793457031,3.80246891433004
1995,2,360.433380126953,2.22586519853554
1995,3,359.971099853516,3.54257639093496
1995,4,361.229400634766,2.80361416466569
1995,5,359.051605224609,2.78087137149813
1995,6,353.784240722656,2.39281883112138
1995,7,346.239379882812,2.56526539514696
1995,8,342.102264404297,2.68967156984119
1995,9,345.940612792969,2.65755258157513
1995,10,354.348815917969,2.65711598812116
1995,11,357.364685058594,3.10994787997749
1995,12,359.329925537109,5.18925041404031
1996,1,361.372283935547,4.54416309175016
1996,2,361.208740234375,4.19840109550347
1996,3,363.150817871094,3.74807765299266
1996,4,362.824920654297,2.96612053992094
1996,5,359.676208496094,2.82581486608602
1996,6,357.559020996094,3.52222484686016
1996,7,353.178924560547,2.92442336339182
1996,8,347.290252685547,2.74685829126377
1996,9,348.483673095703,2.7604368790155
1996,10,355.340728759766,3.61940659619259
1996,11,357.454895019531,3.59580452452286
1996,12,360.228118896484,4.08739744418888
1997,1,364.826721191406,4.12179307506294
1997,2,366.262939453125,2.58881234532155
1997,3,365.618072509766,2.78880428847897
1997,4,364.411376953125,3.38911663537147
1997,5,362.389862060547,3.21880340588682
1997,6,355.889129638672,2.93381593871668
1997,7,350.879486083984,2.14355415378165
1997,8,345.995391845703,2.54356261926127
1997,9,348.284301757812,3.41252531445491
1997,10,354.152374267578,4.40582509552746
1997,11,359.406372070312,3.75737059036392
1997,12,363.196044921875,3.37140202453815
1998,1,365.996368408203,2.97595642288594
1998,2,367.822662353516,2.95544794759557
1998,3,367.024230957031,3.1650670472533
1998,4,363.846313476562,3.37790620363286
1998,5,363.396392822266,2.80820964089369
1998,6,358.638580322266,2.49819178754205
1998,7,351.888580322266,2.90238486274095
1998,8,347.556213378906,3.30402778936867
1998,9,351.164276123047,2.95042330483577
1998,10,358.213073730469,3.17938033232839
1998,11,363.008911132812,5.19163152888576
1998,12,368.36279296875,3.23943429610039
1999,1,368.651458740234,2.70186939321601
1999,2,368.05224609375,2.70529096692651
1999,3,368.502868652344,3.2528857221545
1999,4,368.277862548828,3.07796969269274
1999,5,366.602172851562,2.79269462256331
1999,6,361.647399902344,2.89269933844954
1999,7,354.955963134766,2.9917723099923
1999,8,350.7255859375,3.39507110398051
1999,9,353.179412841797,2.77061092912214
1999,10,360.239440917969,3.73044246442365
1999,11,365.043243408203,4.17548986041457
1999,12,366.163299560547,3.23605918850541
2000,1,371.154113769531,3.16102524357526
2000,2,371.880279541016,2.09143073277287
2000,3,370.808441162109,2.94559974897344
2000,4,367.866485595703,2.75177960277566
2000,5,367.043334960938,3.01522073865888
2000,6,362.258911132812,2.88883465921147
2000,7,356.29638671875,2.71713846663089
2000,8,353.319580078125,2.80539867892172
2000,9,355.150146484375,2.85340964397294
2000,10,361.006866455078,3.6012795477828
2000,11,364.801879882812,3.38215634852536
2000,12,367.872406005859,2.82474894590839
2001,1,369.656921386719,4.48949633495248
2001,2,371.337219238281,3.52126089370268
2001,3,369.293273925781,3.56667597164356
2001,4,371.062286376953,3.04456528886583
2001,5,368.582824707031,2.86712228163167
2001,6,363.853546142578,2.77856586452496
2001,7,357.889038085938,2.57990425058508
2001,8,353.481292724609,3.078914365894
2001,9,355.545562744141,2.83524361568616
2001,10,363.938812255859,2.30858411603048
2001,11,368.410766601562,3.98863027353655
2001,12,372.698883056641,4.40032704207054
2002,1,377.019226074219,3.07558370397372
2002,2,374.257293701172,3.10719380855937
2002,3,374.180023193359,2.94119745599518
2002,4,372.354614257812,3.81927664583403
2002,5,370.163665771484,2.59884086789612
2002,6,365.412719726562,3.03813892505132
2002,7,357.888671875,2.82162412666382
2002,8,355.008850097656,2.54456828194918
2002,9,358.597076416016,3.50809705021904
2002,10,363.895660400391,3.43711874340934
2002,11,367.260559082031,3.29253238762583
2002,12,372.085693359375,5.00529315222713
2003,1,373.107818603516,4.35752063017606
2003,2,377.119293212891,4.34467935061739
2003,3,378.887512207031,2.52133445783572
2003,4,376.712646484375,3.47000383120905
2003,5,374.176208496094,2.74120435586549
2003,6,367.166259765625,2.83789082673904
2003,7,360.967437744141,2.79311934687829
2003,8,356.920349121094,2.87866410440848
2003,9,361.783294677734,3.06731600953125
2003,10,366.473693847656,4.03346274618896
2003,11,373.412109375,3.48522360619145
2003,12,375.841857910156,4.10001725060611
2004,1,375.293151855469,3.20141852657313
2004,2,379.400634765625,3.35831122941986
2004,3,380.477752685547,3.41842272120846
2004,4,377.401519775391,3.0512131465747
2004,5,375.965667724609,3.00209015233328
2004,6,371.626525878906,2.94019354370466
2004,7,364.079742431641,2.9454734449924
2004,8,358.545166015625,2.48047765251469
2004,9,362.747894287109,3.74773325654056
2004,10,368.180358886719,3.37693125358837
2004,11,373.396789550781,4.17177629111947
2004,12,376.856201171875,4.31843219326929
2005,1,379.201965332031,3.2137622319558
2005,2,377.970153808594,3.87669559598411
2005,3,380.204284667969,2.97921795376619
2005,4,380.017364501953,3.25951289885391
2005,5,378.261688232422,2.64275552970303
2005,6,373.447631835938,2.87926542251047
2005,7,365.171569824219,2.56648300451536
2005,8,362.549072265625,2.74635621081048
2005,9,365.041748046875,3.36139518902616
2005,10,372.979095458984,3.19381819971805
2005,11,376.473937988281,3.36826234966872
2005,12,379.159484863281,4.04771569641457
2006,1,384.393096923828,4.82458438460714
2006,2,382.561431884766,3.69361545285983
2006,3,382.252655029297,3.38876435043809
2006,4,381.909606933594,3.04659205628734
2006,5,380.794738769531,2.97730951806312
2006,6,376.690765380859,2.59403840694426
2006,7,369.083526611328,2.96109622057636
2006,8,362.715057373047,2.80204339454426
2006,9,366.082763671875,3.01291148351001
2006,10,372.627197265625,3.46699277900551
2006,11,379.096343994141,2.36109926159864
2006,12,384.59423828125,3.76400554208036
2007,1,384.887542724609,2.65706991924627
2007,2,383.289947509766,2.38374556413803
2007,3,383.357330322266,3.96906590529571
2007,4,384.207427978516,2.77033186920359
2007,5,378.328887939453,2.96453656206207
2007,6,373.968322753906,2.76671317000735
2007,7,367.368469238281,3.00503526521864
2007,8,363.865661621094,2.85396674536118
2007,9,368.256530761719,3.05633966271111
2007,10,375.858978271484,3.87757845134932
2007,11,380.331298828125,3.30789613246216
2007,12,385.459686279297,3.7268366608791
2008,1,387.881195068359,2.41698285157796
2008,2,390.512847900391,2.81620309337003
2008,3,383.158447265625,4.12236194517567
2008,4,384.869781494141,3.03924939438401
2008,5,383.8056640625,2.81006763613901
2008,6,377.562591552734,2.51482812042508
2008,7,370.427124023438,2.83016353650757
2008,8,366.565216064453,2.92774618088445
2008,9,370.589782714844,3.73331163538368
2008,10,378.184387207031,3.55994208077056
2008,11,381.41455078125,3.72257845129114
2008,12,384.758880615234,4.72589612388948
2009,1,385.747894287109,4.70192559513557
2009,2,386.335174560547,3.09287229843742
2009,3,386.105377197266,3.47960762342954
2009,4,386.365386962891,3.2766317847866
2009,5,385.305084228516,2.75770898547389
2009,6,378.480133056641,2.92979629859532
2009,7,371.597351074219,2.62958954866234
2009,8,366.327972412109,2.72779106708455
2009,9,371.037353515625,3.43449655900352
2009,10,377.940856933594,3.43502645042662
2009,11,383.180389404297,2.90503882025588
2009,12,383.133178710938,4.54097246900368
2010,1,387.225158691406,3.95868814059193
2010,2,386.611267089844,3.53058589260356
2010,3,391.344085693359,4.04230962047841
2010,4,390.837432861328,2.96503740627293
2010,5,385.695495605469,3.04428381056648
2010,6,380.238861083984,2.46292334180694
2010,7,373.130218505859,2.63901604222733
2010,8,370.782653808594,2.76333717991179
2010,9,374.267517089844,3.62494539769324
2010,10,381.681121826172,4.94621669035599
2010,11,384.598480224609,2.99846274730352
2010,12,387.939605712891,3.01171830579444
2011,1,392.606781005859,3.44753622631706
2011,2,393.339416503906,3.9729581875147
2011,3,395.772003173828,4.13195479327977
2011,4,393.110260009766,2.87409198099172
2011,5,391.046722412109,2.91689524794224
2011,6,384.212890625,2.75715050233172
2011,7,374.508666992188,2.74920115023663
2011,8,371.218902587891,2.7627940662311
2011,9,374.541656494141,2.86204464359151
2011,10,384.792755126953,3.86113578485563
2011,11,391.098724365234,3.87048844536295
2011,12,391.653442382812,2.60063183542917
2012,1,394.570281982422,3.04488817835995
2012,2,395.863098144531,6.54831295257608
2012,3,398.389129638672,2.98367488643673
2012,4,392.034423828125,3.09599788745172
2012,5,391.785034179688,2.81487095091188
2012,6,384.510650634766,2.88713934111218
2012,7,375.036041259766,3.65203787784755
2012,8,372.913848876953,2.89311549899711
2012,9,378.906921386719,3.61084249503923
2012,10,384.259735107422,3.244003473173
2012,11,389.648193359375,4.11150728362301
2012,12,392.619354248047,2.91957241039325
2013,1,393.219696044922,3.23772607607343
2013,2,394.225219726562,4.03180038375748
2013,3,393.966796875,3.59694961436802
2013,4,396.346862792969,3.15576310416311
2013,5,392.256988525391,3.04603979598127
2013,6,388.373718261719,2.23548386563495
2013,7,381.688171386719,2.84895216034813
2013,8,378.661346435547,3.20869474285948
2013,9,381.407104492188,3.03499777506708
2013,10,388.741973876953,3.35398190533081
2013,11,390.402038574219,4.95019823314837
2013,12,398.174499511719,3.6584055427729
2014,1,395.910125732422,2.74305217055296
2014,2,397.179504394531,3.9630775265742
2014,3,398.405303955078,3.36431713628416
2014,4,396.942687988281,2.51886195534088
2014,5,395.898895263672,2.7687793092902
2014,6,389.525543212891,2.68421085639463
2014,7,382.060882568359,2.36413924490603
2014,8,378.918151855469,2.84505524760621
2014,9,382.833892822266,2.73998923426446
2014,10,388.424682617188,3.57590610772086
2014,11,393.071411132812,3.81089303320733
2014,12,397.068115234375,3.94093749702412
2015,1,398.823791503906,2.7912919382451
2015,2,399.160705566406,4.45415733017762
2015,3,401.827331542969,3.54116408015298
2015,4,402.143188476562,3.06926145468031
2015,5,397.329376220703,3.03031984930946
2015,6,391.988586425781,2.88482456756912
2015,7,383.771057128906,3.23312837385268
2015,8,380.219604492188,2.6661057054759
2015,9,383.149078369141,3.87681772052811
2015,10,391.221649169922,3.95154094820815
2015,11,397.983612060547,3.05041455936283
2015,12,406.098968505859,2.03267633187002
2016,1,402.528289794922,2.75650144782897
2016,2,402.023986816406,3.9221606543361
2016,3,402.160369873047,4.00360493277482
2016,4,401.967712402344,3.50417249758464
2016,5,400.471099853516,2.72731314656855
2016,6,394.941192626953,2.84125444885242
2016,7,389.037384033203,2.77053940004946
2016,8,387.560943603516,3.33296975890449
2016,9,389.780609130859,2.93624283518603
2016,10,397.216217041016,3.48586084195392
2016,11,401.373107910156,3.64812479217254
2016,12,408.462524414062,3.25597599498112
2017,1,407.572631835938,4.95839421069495
2017,2,408.583038330078,3.53802607408012
2017,3,408.158294677734,2.79299439140534
2017,4,407.125366210938,3.4629712323351
2017,5,405.131622314453,2.45822486304218
2017,6,397.703826904297,3.08171206552705
2017,7,391.330627441406,2.67536656806673
2017,8,386.563110351562,3.13837875903574
2017,9,389.241760253906,3.72159112737626
2017,10,398.358123779297,2.41046988944654
2017,11,401.805603027344,4.25789853619059
2017,12,405.977905273438,3.48234833371822
2018,1,408.292572021484,2.62860395303526
2018,2,407.670532226562,5.8937389501485
2018,3,406.223602294922,3.92548163849449
2018,4,409.082183837891,2.9374386672494
2018,5,404.958923339844,2.96167398680934
2018,6,399.578765869141,2.52665344642808
2018,7,392.798187255859,2.58724728200019
2018,8,388.645782470703,3.06072139257332
2018,9,393.251739501953,3.064801854212
2018,10,399.812408447266,4.10271268426963
2018,11,404.640747070312,4.47464767238565
2018,12,409.389801025391,2.74563791092228
2019,1,408.819183349609,3.50367374361668
2019,2,413.989166259766,3.28252448950206
2019,3,412.691680908203,3.52134929446065
2019,4,410.454528808594,3.30662537036658
2019,5,408.175445556641,3.40052703584088
2019,6,402.726531982422,2.76535366366914
2019,7,393.006225585938,3.07166587572181
2019,8,389.807159423828,3.28290146204143
2019,9,394.730377197266,3.50305235864715
2019,10,401.779113769531,3.25219154563635
2019,11,402.617980957031,4.25662448669733
2019,12,409.625396728516,3.68900050716801
2020,1,415.849212646484,2.57204468694896
2020,2,416.437530517578,2.62226401828817
2020,3,416.577789306641,4.63984053718623
2020,4,415.729431152344,3.49046288185051
2020,5,413.730041503906,3.51208987340709
2020,6,408.508697509766,2.98944345059005
2020,7,401.610809326172,2.86210568818303
2020,8,397.566375732422,3.03358937854907
2020,9,400.860168457031,3.4692900655567
2020,10,407.706726074219,3.35596616175052
2020,11,412.166809082031,3.75707233304722
2020,12,415.820983886719,4.28995096080127
